POB1;SUP;DENSIDAD;X;y;Latitude;Longitude
124;0.50228062658;246.87394543600;671845;2291467;20.71486;-103.3498
97;0.27491302742;352.83886292700;671951;2291608;20.71613;-103.34877
9;1.97023727418;4.56797773443;671732;2291474;20.71494;-103.35088
264;1.38034314388;191.25679087200;671724;2291410;20.71436;-103.35097
90;0.30484980151;295.22735312000;671724;2291399;20.71426;-103.35097
99;1.03935255731;95.25160572680;671721;2291356;20.71387;-103.351
49;0.20187493190;242.72454008800;671957;2291205;20.71249;-103.34875
33;0.13683735335;241.16222063500;671945;2291098;20.71152;-103.34887
35;0.12805227858;273.32586650100;671935;2291023;20.71085;-103.34898
110;1.00778740456;109.15000475500;671929;2291209;20.71253;-103.34902
150;0.72899677733;205.76222648000;671919;2291103;20.71157;-103.34912
180;0.69188838636;260.15756811000;671910;2291024;20.71086;-103.34922
194;0.65526178752;296.06487619800;671799;2291115;20.71169;-103.35027
150;0.66530199437;225.46152164000;671790;2291042;20.71103;-103.35037
173;0.63943851199;270.54986016200;671783;2290967;20.71035;-103.35044
152;0.71900384574;211.40359804900;671902;2290954;20.71023;-103.3493
165;0.95383690947;172.98554748900;671776;2291202;20.71248;-103.35049
258;1.05571087788;244.38509198500;671707;2291242;20.71285;-103.35115
48;0.36897246278;130.09100906300;671356;2291283;20.71325;-103.35451
35;0.68778915806;50.88768787640;671341;2291175;20.71227;-103.35467
52;0.21059644218;246.91775160800;671343;2291066;20.71129;-103.35466
35;0.21308076559;164.25696567400;671296;2291072;20.71135;-103.35511
111;0.56212267221;197.46579436700;671272;2291019;20.71087;-103.35534
223;0.57010772476;391.15414563700;671538;2291085;20.71144;-103.35278
175;0.45556349164;384.13964948900;671568;2291033;20.71097;-103.3525
113;0.26200848911;431.28373582400;671555;2290919;20.70994;-103.35264
77;0.21806770103;353.10135172200;671492;2290851;20.70933;-103.35325
52;0.11009387169;472.32420116900;671475;2290850;20.70933;-103.35341
57;0.05110437873;1115.36430766000;671424;2290886;20.70966;-103.3539
77;0.12277698026;627.15339499700;671484;2291015;20.71082;-103.35331
73;0.08242163633;885.68976845700;671477;2291147;20.71201;-103.35336
114;0.12448791386;915.75154940200;671493;2291110;20.71167;-103.35321
460;0.98859426208;465.30717165100;671414;2290912;20.70989;-103.35399
111;0.09633212791;1152.26355327000;671436;2290983;20.71053;-103.35377
0;0.08893054675;0.00000000000;671447;2291063;20.71125;-103.35366
27;0.12151237840;222.19958455600;671688;2291128;20.71182;-103.35134
37;0.12385558731;298.73500908500;671635;2291134;20.71188;-103.35185
133;0.47883385182;277.75813989600;671632;2291097;20.71154;-103.35188
123;0.49162860214;250.18886098800;671687;2291090;20.71147;-103.35135
200;0.64051573707;312.24837802300;671674;2290981;20.71049;-103.35149
105;0.64408636254;163.02161652100;671658;2290859;20.70939;-103.35165
111;0.35594539445;311.84558567200;671505;2290843;20.70926;-103.35312
77;0.38510534355;199.94529104900;671549;2290846;20.70928;-103.3527
121;0.38239023152;316.43067742300;671589;2290848;20.7093;-103.35232
86;0.22543210941;381.48957672600;671658;2290850;20.70931;-103.35165
50;0.14751090642;338.95798766900;671652;2290801;20.70887;-103.35172
62;0.13241018798;468.24191510100;671650;2290773;20.70861;-103.35174
59;0.15643742544;377.14760284800;671647;2290748;20.70839;-103.35177
159;0.56207383738;282.88098364700;671738;2290790;20.70876;-103.35089
338;0.88696234418;381.07592979400;671770;2290895;20.70971;-103.35057
105;0.38651873976;271.65565132800;671791;2290792;20.70877;-103.35038
78;0.08184793340;952.98679836100;671848;2290779;20.70865;-103.34984
141;0.44822336711;314.57529960500;671933;2290936;20.71006;-103.34901
89;0.12571528477;707.94891934300;671852;2290817;20.70899;-103.3498
16;0.08881898039;180.14167612400;671824;2290888;20.70964;-103.35006
144;0.07992965110;1801.58424344000;671882;2290866;20.70943;-103.3495
238;1.32018944782;180.27715673200;671993;2290933;20.71003;-103.34843
229;1.32113371718;173.33597426400;672056;2290923;20.70993;-103.34783
230;1.32909681049;173.04984722300;672118;2290915;20.70985;-103.34723
129;1.47145831306;87.66813089780;672135;2290574;20.70677;-103.3471
81;0.49614489161;163.25876043400;672202;2291171;20.71216;-103.3464
95;0.44647106921;212.77974442600;672649;2291797;20.71777;-103.34205
157;0.50800166244;309.05410672500;672638;2291750;20.71735;-103.34216
213;0.58391954956;364.77627810400;672619;2291701;20.71691;-103.34235
136;0.61942144096;219.55972300400;672604;2291653;20.71647;-103.34249
83;0.44011719274;188.58613426000;672763;2291684;20.71674;-103.34096
55;0.18844105298;291.86846035300;672657;2291648;20.71642;-103.34199
49;0.20152182839;243.14983836600;672755;2291635;20.7163;-103.34105
74;0.66956261080;110.51991077000;672742;2291543;20.71547;-103.34118
88;0.25085371440;350.80206091800;672953;2291966;20.71927;-103.33911
40;0.17824592018;224.40906338500;672948;2291919;20.71885;-103.33917
68;0.37927761680;179.28819679200;673042;2291924;20.71888;-103.33826
101;0.60965298622;165.66801489200;670460;2289361;20.69597;-103.3633
73;0.45274203808;161.23972120900;670609;2289466;20.6969;-103.36186
88;0.45081534287;195.20187454000;670608;2289353;20.69588;-103.36188
188;0.85338697487;220.29865176900;670607;2289243;20.69489;-103.3619
149;0.83446465316;178.55759310600;670697;2289472;20.69695;-103.36101
210;0.77257999145;271.81651391900;670656;2289317;20.69555;-103.36142
212;1.28068998288;165.53576808900;670725;2289066;20.69328;-103.36078
213;1.02387564506;208.03307611400;670725;2288800;20.69088;-103.36081
139;0.59411965063;233.95960704700;670677;2288670;20.68971;-103.36128
256;0.99929594888;256.18036407100;670666;2288553;20.68865;-103.3614
66;0.95748274703;68.93074596380;670442;2288560;20.68874;-103.36355
116;0.55449628837;209.19887550600;670209;2288796;20.69089;-103.36576
170;0.57997049721;293.11835829400;670447;2288803;20.69093;-103.36348
140;0.56261422489;248.83835816300;670350;2288802;20.69093;-103.36441
149;0.60943116994;244.49028430100;670282;2288801;20.69093;-103.36506
37;0.07686905875;481.33801299700;670282;2288793;20.69086;-103.36506
107;0.23066128733;463.88365051900;670213;2288898;20.69181;-103.36571
174;0.76746919929;226.71919623900;670606;2288680;20.68981;-103.36196
245;1.06464992478;230.12259175300;670444;2288678;20.6898;-103.36352
109;0.49483878568;220.27376017000;670350;2288795;20.69087;-103.36441
177;0.69513597359;254.62644248900;670606;2288668;20.6897;-103.36196
177;0.75067133898;235.78894092500;670529;2288668;20.6897;-103.3627
44;0.12499612468;352.01091325100;670286;2288729;20.69028;-103.36503
228;0.61079861644;373.28178856600;670607;2289066;20.69329;-103.36192
64;0.86334906838;74.12992304470;670606;2288804;20.69093;-103.36195
192;0.95082982066;201.92887920300;670530;2288679;20.6898;-103.36269
8;0.03883863060;205.98048584100;670290;2288921;20.69201;-103.36497
68;0.21261272967;319.83033238200;670283;2288905;20.69187;-103.36504
89;0.36089933316;246.60616361200;670443;2288668;20.68971;-103.36353
50;0.16205492749;308.53736306100;670525;2288560;20.68873;-103.36275
169;0.65989439464;256.10158439600;670343;2288575;20.68888;-103.3645
104;0.51768094030;200.89594169900;670279;2288667;20.68972;-103.3651
15;0.70605289074;21.24486734180;670276;2288580;20.68893;-103.36514
91;0.37288704945;244.04172827500;670137;2288589;20.68903;-103.36647
260;0.53293306980;487.86614066800;670279;2288732;20.69031;-103.3651
0;1.71603674524;0.00000000000;669829;2288731;20.69034;-103.36942
94;0.57629472943;163.11098332100;670208;2288731;20.6903;-103.36578
177;0.53927744492;328.21695338200;670100;2288797;20.69091;-103.36681
145;0.57473595663;252.28976598300;670095;2288737;20.69037;-103.36686
0;1.67381670632;0.00000000000;669828;2288752;20.69053;-103.36942
67;0.51827135359;129.27590833500;669984;2288677;20.68984;-103.36793
115;0.37783488798;304.36575249600;669897;2288744;20.69045;-103.36876
18;0.48122740771;37.40435335040;669741;2288946;20.69229;-103.37024
252;0.72037419078;349.81819619100;669990;2288902;20.69187;-103.36785
85;0.44560374502;190.75243632800;669986;2288803;20.69097;-103.3679
69;0.31451131152;219.38797580200;669898;2288810;20.69104;-103.36875
144;0.96516131594;149.19785700200;669663;2288835;20.69129;-103.371
72;0.34828841840;206.72522024000;669670;2288780;20.69079;-103.37094
110;0.53401028711;205.98854114900;669857;2288919;20.69203;-103.36913
152;1.14852161571;132.34404814100;669972;2289105;20.6937;-103.36801
76;0.56036382428;135.62617126000;669814;2289180;20.69439;-103.36952
100;0.70533229481;141.77714637000;669997;2289274;20.69523;-103.36775
36;0.23975316851;150.15442850800;670081;2289085;20.69351;-103.36696
101;0.68227314456;148.03455303100;670212;2288959;20.69236;-103.36572
36;0.10162595174;354.24022488900;670456;2288836;20.69123;-103.36339
250;0.88626023339;282.08418992800;670545;2289067;20.69331;-103.36251
96;0.35615989344;269.54185962000;670452;2289031;20.69299;-103.36341
55;0.28167656546;195.25941005800;670359;2289069;20.69334;-103.3643
46;0.23044077476;199.61745072100;670348;2289014;20.69285;-103.36441
57;0.30051165005;189.67650668800;670281;2289033;20.69302;-103.36505
53;0.25925624180;204.43095075600;670288;2289014;20.69285;-103.36498
72;0.28765966205;250.29578178000;670214;2289077;20.69343;-103.36569
48;0.18708097724;256.57338714300;670216;2289015;20.69287;-103.36567
56;0.48411210035;115.67568742700;670149;2289083;20.69349;-103.36631
58;0.55641572615;104.23860662800;670085;2289181;20.69438;-103.36692
60;0.12686541169;472.94214553300;670151;2289176;20.69433;-103.36628
79;0.45335010373;174.25825945500;670223;2289177;20.69433;-103.36559
32;0.22857893412;139.99540299900;670289;2289177;20.69432;-103.36496
49;0.25421066508;192.75351797100;670287;2289126;20.69386;-103.36498
34;0.18912159832;179.77851446700;670288;2289221;20.69472;-103.36496
56;0.39480291499;141.84292434100;670224;2289265;20.69512;-103.36557
59;0.49071064123;120.23378961700;670083;2289195;20.6945;-103.36693
66;0.67528205111;97.73693805620;670088;2289385;20.69622;-103.36687
57;0.64301938241;88.64429527190;669914;2289391;20.69629;-103.36854
68;0.70912173642;95.89326699100;669999;2289389;20.69626;-103.36772
30;1.59247468021;18.83860407500;669993;2289447;20.69679;-103.36777
81;0.59655647384;135.77926575600;670156;2289382;20.69619;-103.36621
71;0.64314236093;110.39546500600;670229;2289323;20.69565;-103.36552
148;0.39048386149;379.01694435100;670156;2289263;20.69511;-103.36623
23;0.19827469727;116.00068146300;670288;2289263;20.6951;-103.36496
48;0.22661810579;211.81008389300;670289;2289314;20.69556;-103.36494
16;0.12087703883;132.36591626700;670288;2289365;20.69602;-103.36495
72;1.01032943932;71.26388403420;670159;2289480;20.69707;-103.36618
77;0.95811535446;80.36610585680;670741;2289572;20.69785;-103.36058
28;1.21781235778;22.99204784800;669405;2288490;20.6882;-103.37351
1;0.99030469065;1.00979022865;669407;2288589;20.68909;-103.37348
194;1.40082301777;138.49001446900;669589;2288677;20.68987;-103.37173
26;0.57443699773;45.26170859980;669829;2288965;20.69245;-103.36939
0;0.33243384807;0.00000000000;669831;2289000;20.69277;-103.36937
0;0.06623505996;0.00000000000;669445;2289023;20.69301;-103.37307
97;0.98655714430;98.32172475830;669013;2288599;20.68922;-103.37726
83;0.96408866683;86.09166651970;669074;2288596;20.68919;-103.37668
151;1.31144436707;115.14022538200;669206;2288390;20.68731;-103.37543
122;1.21279881642;100.59376571600;669271;2288592;20.68913;-103.37479
130;0.95890394093;135.57145241600;669130;2288592;20.68914;-103.37614
0;0.49435964134;0.00000000000;669128;2288662;20.68978;-103.37615
3;0.25546880523;11.74311672710;669195;2288661;20.68976;-103.37551
39;0.26949576248;144.71470586700;669262;2288658;20.68973;-103.37487
36;0.65614255799;54.86612560240;669411;2288655;20.68969;-103.37344
109;0.85803043361;127.03512105100;669271;2288797;20.69098;-103.37477
111;1.02859999349;107.91366974800;669194;2288681;20.68994;-103.37552
0;0.46325030358;0.00000000000;669126;2288680;20.68994;-103.37617
32;0.72022167859;44.43076479250;669399;2288678;20.6899;-103.37355
30;0.65616213705;45.72040705510;669413;2288816;20.69114;-103.3734
30;0.29825857632;100.58386374000;669338;2288840;20.69137;-103.37412
118;0.73180754079;161.24458060800;669879;2289272;20.69522;-103.36888
80;0.46100079573;173.53549221900;669804;2289191;20.69449;-103.36961
70;0.58149745326;120.37885911300;669787;2289094;20.69362;-103.36978
63;0.91141402915;69.12335994990;669743;2289049;20.69322;-103.37021
92;4.08294327301;22.53276468670;669414;2288848;20.69143;-103.37339
0;0.52649276197;0.00000000000;669415;2289205;20.69466;-103.37334
84;0.54619987344;153.78985621300;669797;2289393;20.69632;-103.36966
83;0.55963352952;148.31134237300;669834;2289342;20.69586;-103.36931
65;0.38434416929;169.11925610600;669581;2289079;20.6935;-103.37176
39;0.36652275660;106.40539856800;669539;2289119;20.69387;-103.37216
44;0.32670893298;134.67645221100;669597;2289178;20.6944;-103.3716
70;0.33214318497;210.75248016100;669639;2289140;20.69405;-103.3712
54;0.30886450387;174.83394603100;669742;2289252;20.69505;-103.3702
39;0.30897481144;126.22388154600;669701;2289291;20.69541;-103.37059
47;0.35253841653;133.31880384300;669065;2288935;20.69225;-103.37673
46;0.51029132444;90.14458564490;669092;2288814;20.69115;-103.37648
76;0.75627928218;100.49197669600;673549;2286056;20.66583;-103.33397
44;1.16948974690;37.62324562200;674214;2287832;20.68181;-103.32742
161;1.15946466583;138.85718534100;674201;2287794;20.68147;-103.32755
208;1.33084684424;156.29146276300;673580;2287475;20.67865;-103.33354
107;0.92962600705;115.10005011500;673438;2287465;20.67857;-103.3349
86;0.64405639881;133.52867879200;673631;2287857;20.68209;-103.33301
110;0.41562637329;264.66077965500;674494;2288425;20.68714;-103.32467
202;0.46671050166;432.81648748600;674564;2288406;20.68697;-103.324
223;0.92684109756;240.60219231400;674830;2286898;20.67332;-103.3216
300;0.99027310100;302.94673226700;676695;2286087;20.66582;-103.30378
240;1.30329768397;184.14825941300;676712;2286194;20.66678;-103.30361
165;0.94421185585;174.74891781800;676750;2287799;20.68128;-103.30308
73;0.40346403914;180.93310163500;674658;2291827;20.71786;-103.32276
152;0.91957866833;165.29309045000;672788;2288031;20.68374;-103.34108
169;2.02245782539;83.56169304420;674953;2288513;20.6879;-103.32026
218;2.02521930246;107.64266355500;671928;2289626;20.69823;-103.34918
640;2.59744719252;246.39576960100;671530;2291262;20.71304;-103.35284
0;0.09772435253;0.00000000000;671124;2290997;20.71069;-103.35677
6;0.36631890605;16.37917099270;671137;2290942;20.71019;-103.35665
149;0.55406971769;268.91922666800;670606;2288555;20.68868;-103.36198
20;1.03546673867;19.31496131460;676689;2292064;20.7198;-103.30324
36;0.17189220698;209.43357835900;676610;2292085;20.72;-103.30399
15;0.18699002295;80.21818364290;676599;2292052;20.71971;-103.3041
0;0.09902268764;0.00000000000;676660;2292072;20.71988;-103.30352
0;0.10271938152;0.00000000000;676586;2292018;20.7194;-103.30423
0;0.13623741299;0.00000000000;676652;2292042;20.71961;-103.30359
100;0.58387725648;171.26887353400;674902;2292107;20.72036;-103.32039
211;0.92904781987;227.11425126600;676290;2286195;20.66683;-103.30766
96;0.85706391812;112.01031564900;676382;2286165;20.66655;-103.30678
85;0.86243903784;98.55769077110;676345;2286050;20.66552;-103.30714
205;0.92814856664;220.86981262300;674956;2287080;20.67495;-103.32037
261;2.08250521346;125.32981829400;674528;2287885;20.68226;-103.3244
374;1.60537981712;232.96667617900;671666;2290184;20.70329;-103.35164
10;0.23066971387;43.35202845760;676628;2291844;20.71782;-103.30385
135;0.54015716849;249.92725798000;674173;2291360;20.71368;-103.32746
65;0.69544117102;93.46584974940;674220;2291355;20.71363;-103.32701
10;0.05113111559;195.57562716300;670720;2291190;20.71247;-103.36063
0;0.28496893697;0.00000000000;671855;2286121;20.66658;-103.35022
274;0.28603749382;957.91637783100;673815;2287637;20.68009;-103.33127
0;0.85287717841;0.00000000000;675227;2291491;20.71477;-103.31733
25;0.12955692046;192.96537700400;675305;2291279;20.71285;-103.3166
157;0.13138345601;1194.97541596000;675244;2291359;20.71357;-103.31718
108;0.05643825214;1913.59576003000;675315;2291374;20.7137;-103.3165
104;0.05195965814;2001.55281472000;675258;2291401;20.71395;-103.31704
108;0.05643825211;1913.59576121000;675230;2291415;20.71408;-103.31731
66;0.42237079308;156.26080467800;672817;2289083;20.69324;-103.3407
84;0.48791900628;172.15972101500;672883;2289156;20.6939;-103.34006
65;0.35179270079;184.76790409100;672811;2289148;20.69383;-103.34075
137;0.76980751957;177.96656504000;673019;2289378;20.69589;-103.33873
106;0.81455094899;130.13305077000;672953;2289516;20.69714;-103.33935
193;1.01855658696;189.48382688900;673895;2290620;20.70702;-103.3302
176;1.00945595549;174.35134147500;673840;2290648;20.70728;-103.33073
57;0.34884867970;163.39462729000;673785;2290674;20.70752;-103.33125
101;0.24404136779;413.86425963900;673860;2291755;20.71728;-103.33043
402;0.94945812111;423.39940126000;673536;2290497;20.70595;-103.33366
1114;11.36456302580;98.02400650790;673803;2291729;20.71705;-103.33098
0;0.06081384682;0.00000000000;671455;2287911;20.68278;-103.35389
0;0.03655781817;0.00000000000;671457;2288024;20.6838;-103.35386
0;0.03856194496;0.00000000000;671459;2288179;20.6852;-103.35382
0;0.04183820686;0.00000000000;671460;2288187;20.68527;-103.35381
0;0.03069237917;0.00000000000;671462;2288332;20.68658;-103.35378
0;0.01954016576;0.00000000000;671461;2288379;20.68701;-103.35379
0;0.05450233620;0.00000000000;671463;2288391;20.68712;-103.35377
0;0.07667269559;0.00000000000;671465;2288476;20.68788;-103.35374
0;0.07478665111;0.00000000000;671466;2288582;20.68884;-103.35372
0;0.24955966003;0.00000000000;671464;2288697;20.68988;-103.35373
0;0.08535620957;0.00000000000;671352;2290111;20.70266;-103.35466
0;0.22826631339;0.00000000000;671357;2290211;20.70357;-103.35461
0;0.17494569871;0.00000000000;671346;2290522;20.70638;-103.35468
0;0.27454128533;0.00000000000;671441;2289082;20.69336;-103.35391
0;0.14904413489;0.00000000000;671339;2289686;20.69883;-103.35483
0;0.02483130008;0.00000000000;671340;2289730;20.69922;-103.35482
0;0.17918069715;0.00000000000;671348;2289995;20.70162;-103.35471
0;0.03103523529;0.00000000000;670014;2289448;20.6968;-103.36757
0;0.05451935408;0.00000000000;669479;2289396;20.69638;-103.37271
0;0.00583872776;0.00000000000;676835;2289567;20.69724;-103.30209
166;0.54174172454;306.41907846700;676820;2289550;20.69709;-103.30223
92;0.48197416548;190.88160028100;676806;2289490;20.69655;-103.30237
7;2.37753483752;2.94422604857;676702;2289589;20.69745;-103.30336
147;0.43908490583;334.78718591300;676773;2289890;20.70016;-103.30265
112;0.42015626762;266.56748603100;676654;2289395;20.6957;-103.30384
82;0.41791602865;196.21166545000;676765;2289858;20.69987;-103.30273
98;0.45670142843;214.58220601100;676626;2289283;20.69469;-103.30412
18;0.27488353846;65.48227697050;676644;2289291;20.69476;-103.30395
105;0.39293014702;267.22306953900;676645;2289358;20.69537;-103.30393
118;0.46562253296;253.42416152100;676792;2289435;20.69605;-103.30251
90;0.51948085121;173.24988936700;676769;2289349;20.69528;-103.30274
133;0.49964751068;266.18765661200;676846;2289659;20.69807;-103.30197
0;1.28171236508;0.00000000000;671509;2287812;20.68188;-103.35338
913;7.06065792041;129.30806311400;675592;2291613;20.71584;-103.31381
254;0.81798715096;310.51832501400;675418;2291082;20.71106;-103.31554
121;0.79212106169;152.75442839700;674014;2287598;20.67972;-103.32936
159;1.20594949066;131.84631796900;674144;2287605;20.67977;-103.32811
526;2.45416560242;214.32946476000;671612;2291395;20.71424;-103.35204
423;1.22022981708;346.65601026900;671076;2290172;20.70324;-103.35731
185;0.85074838100;217.45560042500;674758;2286670;20.67127;-103.32231
204;0.95343126607;213.96403417900;676607;2287864;20.68188;-103.30445
181;0.90516982454;199.96247675700;676411;2287923;20.68243;-103.30632
529;2.13181083977;248.14584396100;671983;2291402;20.71427;-103.34848
0;0.17538137453;0.00000000000;672607;2287277;20.67695;-103.34289
46;0.27748536859;165.77450636300;673813;2287621;20.67995;-103.33129
262;5.95536403705;43.99395206910;670907;2291086;20.71151;-103.35884
166;7.57847151945;21.90415304380;671155;2291253;20.713;-103.35644
0;0.83485117426;0.00000000000;673718;2291415;20.71422;-103.33182
102;0.88420910741;115.35732797300;673563;2291463;20.71467;-103.33331
144;0.69086790184;208.43347855300;673533;2291467;20.71471;-103.33359
42;6.04102936127;6.95245751813;673622;2291369;20.71382;-103.33275
170;1.68399385979;100.95048685100;673423;2291605;20.71597;-103.33464
247;8.94414186719;27.61584103510;676036;2291771;20.71722;-103.30954
183;0.96901981238;188.85062788400;676845;2288335;20.68611;-103.30212
4;1.21449622657;3.29354666774;676655;2285866;20.66383;-103.30419
142;0.63782796973;222.63056300400;676743;2285943;20.66452;-103.30333
238;0.79851222654;298.05429659200;676845;2285931;20.6644;-103.30236
102;0.39129936432;260.66998646000;675192;2286030;20.66545;-103.31821
155;0.93771036338;165.29624290500;675203;2286072;20.66582;-103.3181
149;0.93647993237;159.10645263200;674651;2286667;20.67125;-103.32334
223;0.90951031720;245.18688329600;675363;2286590;20.67049;-103.31651
40;0.90843254052;44.03188813240;675271;2286634;20.67089;-103.31739
115;0.90754023086;126.71614556500;675178;2286665;20.67118;-103.31828
124;0.92084936372;134.65828927600;675082;2286694;20.67145;-103.3192
246;0.91929776254;267.59556046300;674959;2286641;20.67099;-103.32038
107;0.90963335561;117.62981133100;674889;2286753;20.67201;-103.32105
73;0.48151390010;151.60517689200;674674;2287405;20.67791;-103.32304
146;0.92348614501;158.09657869700;674838;2287600;20.67966;-103.32145
114;0.93509831342;121.91231484900;674951;2287615;20.67978;-103.32036
95;0.89264123133;106.42573596900;675019;2287502;20.67876;-103.31972
108;0.91628746823;117.86693995500;675140;2287554;20.67922;-103.31856
187;0.90210747756;207.29237330400;675234;2287528;20.67897;-103.31766
122;0.88509731086;137.83795126500;675287;2287468;20.67843;-103.31715
85;0.91183055944;93.21907356580;675406;2287403;20.67783;-103.31602
129;0.87526219411;147.38440763000;675516;2287430;20.67806;-103.31496
113;0.89311591882;126.52332986000;675587;2287317;20.67703;-103.31429
50;0.94962681597;52.65226208760;674755;2287325;20.67718;-103.32227
125;0.93111028610;134.24832897500;674818;2287530;20.67903;-103.32165
163;0.90580268511;179.95089071800;674747;2287301;20.67697;-103.32235
1;0.94991583157;1.05272484863;674688;2287109;20.67524;-103.32294
98;0.93579477842;104.72381579800;674826;2287219;20.67622;-103.3216
92;0.95507036732;96.32798079370;674878;2287385;20.67771;-103.32109
131;0.93849345421;139.58541683200;674911;2287491;20.67867;-103.32076
126;0.96916021998;130.00946324700;675011;2287471;20.67848;-103.3198
175;0.94303237387;185.57157193000;675105;2287441;20.6782;-103.3189
138;0.96704087417;142.70337861300;675068;2287321;20.67712;-103.31927
158;0.99235052909;159.21793294700;674945;2287258;20.67656;-103.32046
152;0.94915248790;160.14286633400;675033;2287211;20.67613;-103.31962
129;1.00778876475;128.00301463200;674941;2287242;20.67642;-103.3205
148;1.00064486321;147.90462175100;675166;2287298;20.6769;-103.31833
75;0.96397212689;77.80307947500;675259;2287267;20.67661;-103.31744
229;0.94402197203;242.57909962400;675329;2287150;20.67555;-103.31678
155;0.94627479494;163.80019929500;675438;2287168;20.6757;-103.31574
151;0.89897515980;167.96904603300;675485;2287325;20.67712;-103.31527
151;0.91939199702;164.23897585500;675390;2287354;20.67739;-103.31618
116;0.91857528183;126.28251847600;675288;2287364;20.67749;-103.31716
168;0.91085344872;184.44240424900;675186;2287371;20.67756;-103.31813
85;0.91756245129;92.63674628420;675581;2287295;20.67684;-103.31435
64;0.92685877389;69.05043335960;675677;2287263;20.67654;-103.31343
179;0.95488656771;187.45682058300;675714;2287379;20.67758;-103.31307
84;0.97215443724;86.40602437470;675638;2287138;20.67541;-103.31382
212;0.95865475610;221.14322038300;675526;2287112;20.67519;-103.3149
103;0.98976114851;104.06551131500;674904;2287125;20.67536;-103.32086
151;0.93997588885;160.64241837500;674932;2286886;20.6732;-103.32062
163;0.96657792767;168.63617028100;675045;2286910;20.67341;-103.31953
108;0.95112753998;113.54944049100;675153;2286924;20.67352;-103.3185
117;0.94552158851;123.74122539600;675415;2287093;20.67503;-103.31596
155;0.92960543615;166.73740704600;675380;2286978;20.67399;-103.31631
152;0.92759496646;163.86462356500;675254;2286910;20.67339;-103.31753
160;0.95734747666;167.12845011900;675320;2287123;20.67531;-103.31687
192;0.95637833699;200.75737035600;675208;2287102;20.67513;-103.31795
221;0.93523806809;236.30346918100;675070;2287169;20.67575;-103.31927
159;0.99625257194;159.59808233200;675093;2287068;20.67483;-103.31906
141;0.95186567904;148.13014389000;675188;2287038;20.67455;-103.31815
177;0.92172066038;192.03214987800;675606;2287033;20.67447;-103.31414
161;0.91748985547;175.47877945400;675674;2286918;20.67342;-103.3135
167;0.90576081819;184.37538547200;675511;2287062;20.67474;-103.31505
212;0.90204215931;235.02227452700;675474;2286950;20.67373;-103.31541
147;0.94269670301;155.93562545600;675560;2286885;20.67313;-103.31459
162;0.92316814726;175.48265771600;675664;2286890;20.67317;-103.31359
179;0.90227081386;198.38833003400;675628;2286775;20.67213;-103.31395
192;0.94409716425;203.36889810800;675582;2286625;20.67078;-103.31441
115;0.44586423227;257.92604940600;675359;2286733;20.67178;-103.31654
107;0.40872994948;261.78654178700;675404;2286721;20.67167;-103.31611
215;0.92297933240;232.94129397200;675439;2286837;20.67271;-103.31576
252;0.94100191423;267.79966776700;675535;2286805;20.67241;-103.31484
173;0.93905011728;184.22871880400;675478;2286624;20.67078;-103.31541
170;0.92160501886;184.46080101600;675308;2286749;20.67193;-103.31702
274;0.91331206660;300.00698558700;675183;2286685;20.67136;-103.31823
165;0.93366369526;176.72316149600;675337;2286838;20.67273;-103.31674
149;0.92940149026;160.31822797900;675249;2286893;20.67324;-103.31758
137;0.94877829823;144.39622012400;675021;2286838;20.67276;-103.31977
149;0.90195900099;165.19597879300;674924;2286869;20.67305;-103.3207
167;0.86584569156;192.87501413600;675114;2286803;20.67244;-103.31888
139;0.93592503515;148.51616826100;674768;2286692;20.67147;-103.32221
93;0.92892403873;100.11582876800;674698;2286814;20.67257;-103.32287
153;0.88617582991;172.65196683900;674670;2286913;20.67347;-103.32313
147;0.95617176192;153.73806867500;674581;2286937;20.6737;-103.32398
219;0.93457767009;234.33044358700;674588;2286798;20.67244;-103.32393
216;0.91723578323;235.49015852800;674862;2287001;20.67425;-103.32128
116;0.88243935075;131.45379328500;674771;2287042;20.67463;-103.32215
188;0.93365503104;201.35916773300;674676;2287072;20.67491;-103.32306
90;0.95180892816;94.55679321440;674806;2287158;20.67567;-103.3218
114;0.96796879880;117.77239115700;676579;2287113;20.6751;-103.30479
136;0.97497803664;139.49032171900;676541;2287000;20.67408;-103.30517
171;0.95617374687;178.83779026500;676505;2286881;20.67301;-103.30552
190;0.93537555339;203.12696789100;676409;2286913;20.67331;-103.30644
189;0.91510857738;206.53286907300;676312;2286940;20.67356;-103.30737
135;0.94512575087;142.83813542900;676200;2286914;20.67334;-103.30845
251;0.93678955981;267.93637628800;676123;2287000;20.67412;-103.30918
272;1.00912729390;269.53983074700;676026;2287030;20.6744;-103.31011
106;0.94831993374;111.77662329800;675909;2286996;20.6741;-103.31123
1;0.97833812888;1.02214149739;675803;2286989;20.67405;-103.31225
205;0.93322650992;219.66799895000;675736;2287120;20.67524;-103.31288
104;0.89117644975;116.69967269500;675756;2287189;20.67586;-103.31268
205;0.92451803192;221.73715700800;676357;2287415;20.67785;-103.30689
223;0.87445105473;255.01713194000;676399;2287546;20.67903;-103.30647
218;0.94043905874;231.80662050700;676269;2287462;20.67828;-103.30773
295;0.93095913269;316.87749724100;676294;2287549;20.67906;-103.30748
182;0.94829005289;191.92440060500;676188;2287548;20.67906;-103.3085
237;0.91679804920;258.50840346700;676169;2287492;20.67856;-103.30869
